APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone
5027011007,07/10/2015,Single Family,"4760 W DON ZAREMBO DR
LOS ANGELES, CA 90008
(34.002361, -118.35714)",LOS ANGELES,CA,90008,8,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2261024011,30/01/2015,Single Family,"5022 N WOODLEY AVE
LOS ANGELES, CA 91436
(34.160421, -118.483615)",LOS ANGELES,CA,91436,5,Shellpoint Mortgage Services,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2307004004,06/01/2015,Single Family,"7737 N WESTLAND AVE
LOS ANGELES, CA 91605
(34.211414, -118.403377)",LOS ANGELES,CA,91605,2,Bank of America,Chad McLean,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5072025022,11/03/2015,Multi-Family,"1335 1/2 S 4TH AVE
LOS ANGELES, CA 90019
(34.046791, -118.321305)",LOS ANGELES,CA,90019,10,"PLM Loan Management Services, Inc",Beth Godbey,408-370-4030,BRC Investments Debt Fund,David Takakawa,1020   MANHATTAN BEACH BLVD 200 MANHATTAN BEACH CA 90266 ,213-226-8705
5538012003,19/01/2015,Single Family,"1028 N KENMORE AVE
LOS ANGELES, CA 90029
(34.090292, -118.297032)",LOS ANGELES,CA,90029,13,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2333009098,21/01/2015,Single Family,"6217 N WILKINSON AVE
LOS ANGELES, CA 91606
(34.183242, -118.404253)",LOS ANGELES,CA,91606,2,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5555012018,10/02/2015,Single Family,"1446 N QUEENS ROAD
HOLLYWOOD, CA 90069
(34.096438, -118.375213)",HOLLYWOOD,CA,90069,4,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2645003013,26/01/2015,Single Family,"10006 N BARTEE AVE
LOS ANGELES, CA 91331
(34.25231, -118.433978)",LOS ANGELES,CA,91331,6,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2726007002,27/03/2015,Single Family,"19711 W MAYALL ST
LOS ANGELES, CA 91311
(34.253637, -118.562718)",LOS ANGELES,CA,91311,12,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804 ,866-627-2256
6014032008,03/12/2015,Single Family,"1330 W 70TH ST
LOS ANGELES, CA 90044
(33.976202, -118.299169)",LOS ANGELES,CA,90044,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
2138005041,24/03/2015,Single Family,"6941 OWENSMOUTH AVE
CANOGA PARK, CA 91303
(34.196811, -118.601545)",CANOGA PARK,CA,91303,3,Neighborhood Housing Services-Neighborhood Lending,Christi Miller,310-954-1601,LANHS,Javier Cenizo,3926   Wilshire BLVD 200 Los Angeles CA 90010 ,213-393-1834
2569017045,29/01/2015,Single Family,"6363 W DAY ST
LOS ANGELES, CA 91042
(34.252059, -118.270555)",LOS ANGELES,CA,91042,7,Nationstar Mortgage,Dawn Campos,888-456-0714,"NEW BEGINNING PROPERTIES, INC",JOSE CHAVEZ,445  W 34th ST  San Bernardino CA 92405 ,877-339-8202
2184041019,23/09/2015,Single Family,"18304 W LAKE ENCINO DR
LOS ANGELES, CA 91316
(34.146112, -118.530827)",LOS ANGELES,CA,91316,5,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2362014058,10/02/2015,Single Family,"12801 W MOORPARK ST
LOS ANGELES, CA 91604
(34.150368, -118.411613)",LOS ANGELES,CA,91604,2,Resurgent Capital,Johan Correa,866-825-2174,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2536009159,29/01/2015,Single Family,"11150 N GLENOAKS BLVD 265-324
LOS ANGELES, CA 91331
(34.272742, -118.410685)",LOS ANGELES,CA,91331,7,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5002013032,08/01/2015,Single Family,"5720 S NORMANDIE AVE
LOS ANGELES, CA 90037
(33.990334, -118.30019)",LOS ANGELES,CA,90037,9,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
6055017049,20/03/2015,Single Family,"1508 W 96TH ST
LOS ANGELES, CA 90047
(33.948656, -118.302948)",LOS ANGELES,CA,90047,8,National Field Network,Erica Giorgiantonio,732-276-5563,MILES PRESERVATION LLC,Adam Miles,27226   Via Industria   Temecula CA 92590 ,951-234-0673
4204010045,19/11/2015,Single Family,"5856 BOWCROFT
LOS ANGELES, CA 90016
(34.019274, -118.374777)",LOS ANGELES,CA,90016,10,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
2161022024,28/01/2015,Single Family,"18331 W LINNET ST
LOS ANGELES, CA 91356
(34.165724, -118.532775)",LOS ANGELES,CA,91356,3,NationStar,Paula Acosta,972-315-8837,MCS/687,MCS Advantage Conveyance,1906   Irvine AVE  Newport Beach CA 92660 ,949-642-4801
5083011024,22/01/2015,Multi-Family,"1148 S MULLEN AVE
LOS ANGELES, CA 90019
(34.053237, -118.333988)",LOS ANGELES,CA,90019,10,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
5003003023,07/01/2015,Multi-Family,"1556 W 51ST ST
LOS ANGELES, CA 90062
(33.996883, -118.305468)",LOS ANGELES,CA,90062,8,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2603018046,16/01/2015,Single Family,"15735 W EXCELSIOR ST
LOS ANGELES, CA 91342
(34.319549, -118.47604)",LOS ANGELES,CA,91342,7,Green Tree Servicing LLC,Property Preservation Department,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453
5458015040,08/01/2015,Multi-Family,"3243 1/2 N DREW ST
LOS ANGELES, CA 90065
(34.119182, -118.244198)",LOS ANGELES,CA,90065,13,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2733012045,26/03/2015,Single Family,"10446 N WHITE OAK AVE
LOS ANGELES, CA 91344
(34.260822, -118.519718)",LOS ANGELES,CA,91344,12,Select Portfolio Servicing Inc,Rockbridge Group,800-962-6010,Tom Jackman,Chandra Balle,1   Polaris Way ST  Aliso Viejo CA 92656 ,949-292-5582
2726011023,07/01/2015,Single Family,"10014 N MELVIN AVE
LOS ANGELES, CA 91324
(34.252551, -118.560783)",LOS ANGELES,CA,91324,12,U.S. Bank National Association c/o Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060
2508012013,02/01/2015,Single Family,"14144 W SAYRE ST
LOS ANGELES, CA 91342
(34.30323, -118.441549)",LOS ANGELES,CA,91342,7,Caliber Home Loans,Kandyce Hughes,214-874-4174,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
5018011054,16/01/2015,Single Family,"818 W 47TH ST
LOS ANGELES, CA 90037
(34.000571, -118.287818)",LOS ANGELES,CA,90037,9,"US Bank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5481004028,21/12/2015,Single Family,"958 N PINE GROVE AVE
LOS ANGELES, CA 90042
(34.131985, -118.18646)",LOS ANGELES,CA,90042,14,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2214020024,26/01/2015,Single Family,"7792 N CHERRYSTONE AVE
LOS ANGELES, CA 91402
(34.211824, -118.436241)",LOS ANGELES,CA,91402,6,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2233015017,18/05/2015,Single Family,"6459 N GLORIA AVE
VAN NUYS, CA 91406
(34.188218, -118.479284)",VAN NUYS,CA,91406,6,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
5021016039,06/01/2015,Single Family,"4207 S NORMANDIE AVE
LOS ANGELES, CA 90037
(34.007047, -118.300189)",LOS ANGELES,CA,90037,8,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060
4103013061,21/08/2015,Single Family,"7001 S LA CIENEGA BLVD 1-54
LOS ANGELES, CA 90045
(33.973866, -118.370187)",LOS ANGELES,CA,90045,11,AM Solutions,Adam Halperin,215-650-7979,New Castle Management,Marlese Hoff,515  N La Brea AVE  Inglewood CA 90302 ,310-362-6164
5014015002,13/08/2015,Single Family,"4929 S 6TH AVE
LOS ANGELES, CA 90043
(33.998571, -118.323592)",LOS ANGELES,CA,90043,8,Selene Finance,Amy West,713-587-9723,Bron Inc,Eric Moore,41951   Remington AVE 150 Temecula CA 92590 ,951-970-3899
6055009049,09/10/2015,Single Family,"1448 W 94TH PL
LOS ANGELES, CA 90047
(33.950354, -118.302063)",LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2683023008,09/04/2015,Single Family,"16909 W CHATSWORTH ST
LOS ANGELES, CA 91344
(34.264758, -118.500596)",LOS ANGELES,CA,91344,12,Select Portfolio Servicing,Code Violations,888-349-8964,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2651001148,07/01/2015,Single Family,"15007 W NORDHOFF ST
LOS ANGELES, CA 91343
(34.235475, -118.459092)",LOS ANGELES,CA,91343,7,Wells Fargo Bank C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060
2642022014,07/08/2015,Single Family,"13635 W OSBORNE ST
LOS ANGELES, CA 91331
(34.239034, -118.430263)",LOS ANGELES,CA,91331,6,Cenlar FSB,ATHENA SANTOS,720-945-5431,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
4116002079,11/02/2015,Single Family,"6400 S PACIFIC AVE
LOS ANGELES, CA 90293
(33.961146, -118.452185)",LOS ANGELES,CA,90293,11,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
2787014008,02/09/2015,Single Family,"17654 W CHASE ST
LOS ANGELES, CA 91325
(34.224518, -118.518832)",LOS ANGELES,CA,91325,12,"Reverse Mortgage Solutions, Inc.",Teresa Boudreaux,281-404-7870,Miles Preservation LLC,Adam Miles,27226   Via Industria   Temecula CA 92590 ,951-234-0673
2010016009,08/01/2015,Single Family,"8595 N NEVADA AVE
LOS ANGELES, CA 91304
(34.226762, -118.608945)",LOS ANGELES,CA,91304,12,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
4239007019,12/06/2015,Multi-Family,"706 E INDIANA AVE
LOS ANGELES, CA 90291
(33.997536, -118.466795)",LOS ANGELES,CA,90291,11,CALIBER HOME LOANS,DENA GRIMES,405-945-1400,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2782018016,29/01/2015,Single Family,"19757 W NAPA ST
LOS ANGELES, CA 91306
(34.226257, -118.563845)",LOS ANGELES,CA,91306,3,SETERUS INC,Preservation Compliance,866-570-5277,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2035017018,30/07/2015,Single Family,"6251 N CALLICOTT AVE
LOS ANGELES, CA 91367
(34.183709, -118.637064)",LOS ANGELES,CA,91367,3,Green Tree,Jeremy Iverson,480-383-0648,Connie Renteria /  Five Brothers,Connie Renteria,5228   Halifax RD  Temple City CA 91780 ,626-453-0397
6058009011,05/01/2015,Single Family,"10304 S RUTHELEN ST
LOS ANGELES, CA 90047
(33.943132, -118.312301)",LOS ANGELES,CA,90047,8,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,Safeguard Properties,Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125 ,800-852-8306
5188008032,03/02/2015,Multi-Family,"3643 1/2 E WHITTIER BLVD
LOS ANGELES, CA 90023
(34.024976, -118.194611)",LOS ANGELES,CA,90023,14,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
6117006005,06/05/2015,Single Family,"630 W 121ST ST
LOS ANGELES, CA 90044
(33.922678, -118.285708)",LOS ANGELES,CA,90044,15,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
2544031003,12/01/2015,Single Family,"9045 N WILDWOOD AVE
LOS ANGELES, CA 91352
(34.233272, -118.353907)",LOS ANGELES,CA,91352,7,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
2647005028,06/04/2015,Single Family,"10201 N WOODMAN AVE
LOS ANGELES, CA 91345
(34.2556, -118.454284)",LOS ANGELES,CA,91345,7,Rediger Investment Mortgage Fund,Daren Rediger,818-842-2312,Rediger Investment Corp.,Daren Rediger,500  E Olive AVE  Burbank CA 91501 ,818-842-2312
2420018019,09/01/2015,Single Family,"4650 N FORMAN AVE
LOS ANGELES, CA 91602
(34.155389, -118.352758)",LOS ANGELES,CA,91602,4,Wells Fargo Bank N.A.,Amy Whitcomb,877-617-5274,Lender Processing Services,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,877-617-8274
2045025001,20/02/2015,Single Family,"23740 W HATTERAS ST
LOS ANGELES, CA 91367
(34.175506, -118.643502)",LOS ANGELES,CA,91367,3,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
2566007022,22/01/2015,Single Family,"7154 W FENWICK ST
LOS ANGELES, CA 91042
(34.261162, -118.287659)",LOS ANGELES,CA,91042,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5556004026,08/01/2015,Single Family,"8244 W MANNIX DR
HOLLYWOOD, CA 90046
(34.105546, -118.370675)",HOLLYWOOD,CA,90046,4,Nationstar Mortgage LLC,NSTAR CLIENT,469-549-2178,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
7411021085,08/01/2015,Single Family,"1304 W PINES ESTATES CT
LOS ANGELES, CA 90710
(33.782488, -118.300132)",LOS ANGELES,CA,90710,15,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5001023022,06/01/2015,Single Family,"1445 W 55TH ST
LOS ANGELES, CA 90037
(33.992349, -118.301544)",LOS ANGELES,CA,90037,9,The Bank of New York Mellon c/o Select Portfolio Servicing,na na,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060
5083016016,05/01/2015,Multi-Family,"1214 S HUDSON AVE
LOS ANGELES, CA 90019
(34.052622, -118.336729)",LOS ANGELES,CA,90019,10,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,Mortgage Contracting Services,n/a n/a,101  E Kennedy BLVD 1900 Tampa FL 33629 ,813-319-1317
5008011033,04/03/2015,Single Family,"4139 W SLAUSON AVE
LOS ANGELES, CA 90043
(33.988922, -118.346913)",LOS ANGELES,CA,90043,8,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804 ,866-627-2256
2639006030,28/01/2015,Single Family,"14502 W OSBORNE ST
LOS ANGELES, CA 91402
(34.233155, -118.448117)",LOS ANGELES,CA,91402,6,CALIBER HOME LOANS,DENA GRIMES,405-945-1400,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
2618010013,03/04/2015,Multi-Family,"13816 W LOUVRE ST
LOS ANGELES, CA 91331
(34.264079, -118.433897)",LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656 ,949-625-4480
5475011037,23/03/2015,Single Family,"960 N TERRACE 49
LOS ANGELES, CA 90042
(34.115203, -118.2133)",LOS ANGELES,CA,90042,1,Penny Mac,Brittni Ferrante,818-878-8411,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453
2673015094,11/02/2015,Single Family,"15935 W COMMUNITY ST
LOS ANGELES, CA 91343
(34.222889, -118.479842)",LOS ANGELES,CA,91343,12,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,NULL,NULL,         ,NULL
2502023002,05/01/2015,Single Family,"14571 W BLEDSOE ST
LOS ANGELES, CA 91342
(34.318789, -118.450208)",LOS ANGELES,CA,91342,7,Deutsche Bank National Trust C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Safeguard Properties,7887   Safeguard   Valley View OH 44125 ,877-340-0060
2642023011,26/01/2015,Single Family,"13831 W KAMLOOPS ST
LOS ANGELES, CA 91331
(34.238017, -118.434635)",LOS ANGELES,CA,91331,6,Federal National Mortgage Association,Aileen Cabalu,949-930-0812,"US BEST REPAIR SERVICE, INC",ROGER QUINTANA,2501   Alton PKWY  Irvine CA 92606 ,888-750-2378
2536029002,14/01/2015,Single Family,"12438 W EMPIRE PL
LOS ANGELES, CA 91331
(34.2626, -118.404663)",LOS ANGELES,CA,91331,7,JP Morgan Chase NA,Amy Lott,888-310-1506,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
2226028001,11/02/2015,Single Family,"7501 N MCLENNAN AVE
LOS ANGELES, CA 91406
(34.206106, -118.499972)",LOS ANGELES,CA,91406,6,NATIONSTAR MORTGAGE LLC,Paula Acosta,800-468-1743,NULL,NULL,         ,NULL
5029002029,22/07/2015,Single Family,"3944 S SYCAMORE AVE
LOS ANGELES, CA 90008
(34.015109, -118.357867)",LOS ANGELES,CA,90008,10,Caliber Home Loans,Kandyce Hughes,214-874-4174,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
7447011040,24/03/2015,Single Family,"835 W SEPULVEDA ST
SAN PEDRO, CA 90731
(33.74563, -118.295338)",SAN PEDRO,CA,90731,15,CitiMortgage,Erin Theobald,877-290-3997,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,800-852-8306
5188022031,14/04/2015,Multi-Family,"967 1/2 LORENA ST
LOS ANGELES, CA 90023
(34.02606, -118.202064)",LOS ANGELES,CA,90023,14,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360 ,805-496-1084
6014001022,06/01/2015,Multi-Family,"1335 W 65TH ST
LOS ANGELES, CA 90044
(33.98062, -118.298819)",LOS ANGELES,CA,90044,8,U.S. Bank NA C/O Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,NA NA,7887   Safeguard Cir  Valley View OH 44125 ,877-340-0060
2308005004,01/12/2015,Single Family,"8215 N WHITSETT AVE
LOS ANGELES, CA 91605
(34.22029, -118.405265)",LOS ANGELES,CA,91605,2,Specialized Loan Servicing as Servicing Agent for Beneficiary,Hunter Robinson,877-367-0512,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804 ,866-627-2256
6058026001,26/08/2015,Single Family,"10601 S ST ANDREWS PL
LOS ANGELES, CA 90047
(33.939872, -118.31123)",LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jonathon Holt,1003  E Brier DR  San Bernardino CA 92408 ,281-404-7816
5522011015,01/04/2015,Single Family,"557 N MANHATTAN PL
LOS ANGELES, CA 90004
(34.081507, -118.310217)",LOS ANGELES,CA,90004,4,Statebridge Co,Amanda Hanson,800-468-1743,Assurant Field Asset Services c/o New Beginning Properties,Lourdes Chavez,999  W Marshall BCH  San Bernardino CA 92405 ,909-289-1453
2677022012,18/08/2015,Single Family,"16300 W ITASCA ST
LOS ANGELES, CA 91343
(34.245161, -118.487176)",LOS ANGELES,CA,91343,12,Solutionstar Field Services,Paula Acosta,888-456-0714,"Mortgage Contracting Services, Inc.","Mortgage Contracting Services, Inc. Mortgage Contracting Services, Inc.",6504   International Parkway   Plano TX 75093 ,813-387-1100
2367011021,28/01/2015,Single Family,"12339 W VALLEYHEART DR
LOS ANGELES, CA 91604
(34.144034, -118.402271)",LOS ANGELES,CA,91604,2,Champion Mortgage Company c/o BDF Law,Code Compliance,813-387-1100,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
5178021040,07/08/2015,Multi-Family,"444 N SLOAT ST
LOS ANGELES, CA 90063
(34.043958, -118.197854)",LOS ANGELES,CA,90063,14,PHH Mortgage Services,Ann Lewis,877-387-9031,Safeguard - LA,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
5006025003,03/06/2015,Single Family,"5310 S 6TH AVE
LOS ANGELES, CA 90043
(33.994098, -118.323613)",LOS ANGELES,CA,90043,8,HSBC CONSUMER LENDING MORTGAGE SERVICES,Christina Berdecia,813-571-8620,SAFEGUARD,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-383-2097
2248017021,30/01/2015,Single Family,"5321 N CALHOUN AVE
VAN NUYS, CA 91401
(34.166898, -118.442598)",VAN NUYS,CA,91401,4,"Ocwen Loan Servicing, LLC",Ivonne Pettegrew,770-612-7007,PPS,Trevethan Aaron,30011   Ivy Glenn DR 224 Laguna Niguel CA 92677 ,949-612-0342
5690028016,14/01/2015,Single Family,"4881 N RUTH AVE
LOS ANGELES, CA 90041
(34.135345, -118.19123)",LOS ANGELES,CA,90041,14,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010 ,213-804-7437
6029001022,16/01/2015,Single Family,"635 E 80TH ST
LOS ANGELES, CA 90001
(33.966476, -118.264044)",LOS ANGELES,CA,90001,9,NationStar,Paula Acosta,972-315-8837,MCS,MCS Standard Field Services LLC,4646   Natick AVE 201 Sherman Oaks CA 91403 ,323-363-4863
